time,north_ft,east_ft,up_ft,speed_ftps,phi_rad,theta_rad,psi_rad
0,81783.6534365545,-6519.35144069402,7544.54220375223,175.923161228649,0,-0.0592765497836308,2.97774113165162
0.1,81766.3272301007,-6516.48683372171,7543.50000253208,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.2,81749.001023647,-6513.6222267494,7542.45780131193,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.3,81731.6748171932,-6510.75761977708,7541.41560009178,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.4,81714.3486107395,-6507.89301280477,7540.37339887164,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.5,81697.0224042857,-6505.02840583246,7539.33119765149,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.6,81679.696197832,-6502.16379886015,7538.28899643134,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.7,81662.3699913783,-6499.29919188783,7537.24679521119,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.8,81645.0437849245,-6496.43458491552,7536.20459399104,175.923161228649,0,-0.0592765497836126,2.97774113165162
0.9,81627.7175784708,-6493.56997794321,7535.16239277089,175.923161228649,0,-0.0592765497836126,2.97774113165162
1,81610.391372017,-6490.70537097089,7534.12019155074,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.1,81593.0651655633,-6487.84076399858,7533.07799033059,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.2,81575.7389591096,-6484.97615702627,7532.03578911044,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.3,81558.4127526558,-6482.11155005396,7530.9935878903,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.4,81541.0865462021,-6479.24694308164,7529.95138667015,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.5,81523.7603397483,-6476.38233610933,7528.90918545,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.6,81506.4341332946,-6473.51772913702,7527.86698422985,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.7,81489.1079268409,-6470.65312216471,7526.8247830097,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.8,81471.7817203871,-6467.78851519239,7525.78258178955,175.923161228649,0,-0.0592765497836126,2.97774113165162
1.9,81454.4555139334,-6464.92390822008,7524.7403805694,175.923161228649,0,-0.0592765497836126,2.97774113165162
