time,north_ft,east_ft,up_ft,speed_ftps,phi_rad,theta_rad,psi_rad
0,-14298.9978462396,-48472.8069266351,126.624249106222,1.68780972222222,0,0,2.11016949443135
0.1,-14299.0845318517,-48472.6621073642,126.624249106222,2.19415263888889,1.51505474832447e-11,0,2.11016949443135
0.2,-14299.1972231475,-48472.473842312,126.624249106222,2.70049555555555,-4.14378660045929e-10,0,2.11016949445359
0.3,-14299.335920127,-48472.2421314785,126.624249106222,3.20683847222222,9.48265658525083e-09,-3.85185988877447e-35,2.11016949395949
0.4,-14299.50062279,-48471.9669748637,126.624249106222,3.71318138888888,-1.80933700216301e-07,1.96830040316376e-32,2.11016950348107
0.5,-14299.6913311396,-48471.6483724694,126.624249106222,4.21952430555555,2.95712645098671e-06,-5.02902678938284e-30,2.11016934657882
0.6,-14299.9080451164,-48471.2863242601,126.624249106222,4.72586722222222,-4.21756576558043e-05,1.28744068032472e-27,2.11017160321878
0.7,-14300.1507656856,-48470.8808308133,126.624249106222,5.23221013888888,0.000532557465076017,1.28744068032472e-27,2.1101428665634
0.8,-14300.4194791289,-48470.4318839181,126.624249106222,5.73855305555555,-0.00602235967387691,-2.11745362406772e-23,2.11047061242111
0.9,-14300.714358463,-48469.9395871681,126.624249106222,6.24489597222222,0.0463776403261231,2.68933089497308e-21,2.1070913228324
1,-14301.0334443303,-48469.402771123,126.624249106222,6.75123888888888,-0.00602235967387691,-1.70783016702708e-19,2.1310217714622
1.1,-14301.3921897677,-48468.8308498203,126.624249106222,7.25758180555555,0.0463776403261231,1.35313526198281e-20,2.1281493753118
1.2,-14301.776073531,-48468.2149292142,126.624249106222,7.76392472222221,-0.00602235967387691,1.87003700217509e-19,2.14874069157466
1.3,-14302.2002193147,-48467.5646326472,126.624249106222,8.27026763888888,0.0439323560004406,-8.15269082988195e-21,2.1462429557917
1.4,-14302.6502951728,-48466.8707991008,126.624249106222,8.77661055555555,-0.00846764399955936,7.85834829689584e-20,2.16335887907325
1.5,-14303.1404587992,-48466.1427685054,126.624249106222,9.28295347222221,0.0439323560004406,-8.15269082988195e-21,2.16025215977807
1.6,-14303.6565063239,-48465.3711292089,126.624249106222,9.78929638888888,-0.00846764399955936,-8.15269082988195e-21,2.17550089142891
1.7,-14304.2130464774,-48464.5657930707,126.624249106222,10.2956393055555,0.0439323560004406,2.68933089497309e-21,2.1727155568884
1.8,-14304.7960117685,-48463.7171745719,126.624249106222,10.8019822222222,-0.00846764399955936,1.76161678492654e-19,2.18646441329489
1.9,-14305.4198306369,-48462.8353139148,126.624249106222,11.3083251388889,0.0420165445623327,-1.08631962610957e-20,2.18394020386755
2,-14306.070558592,-48461.910470521,126.624249106222,11.8146680555555,-0.0103834554376673,-9.75993700599361e-20,2.19591129094017
2.1,-14306.7619417435,-48460.9524239927,126.624249106222,12.3210109722222,0.0420165445623327,1.08208471886144e-20,2.19308125559724
2.2,-14307.4801252137,-48459.9512818365,126.624249106222,12.8273538888889,-0.0103834554376673,1.08208471886144e-20,2.20406841770498
2.3,-14308.239229467,-48458.9172746747,126.624249106222,13.3336968055555,0.0417487745788736,-2.11745362406633e-23,2.20146180620491
2.4,-14309.0254940378,-48457.8403982985,126.624249106222,13.8400397222222,-0.0106512254211264,-2.11745362406633e-23,2.21154972205105
2.5,-14309.8528510131,-48456.7309175954,126.624249106222,14.3463826388889,0.0389125671603314,-2.11745362406633e-23,2.20907153242274
2.6,-14310.7076244202,-48455.5787243083,126.624249106222,14.8527255555555,-0.0134874328396686,4.33469123631795e-20,2.21780974536084
2.7,-14311.6029558379,-48454.393643629,126.624249106222,15.3590684722222,0.0389125671603314,-2.11745362406603e-23,2.21488555698833
2.8,-14312.5252224266,-48453.1654603435,126.624249106222,15.8654113888889,-0.0134874328396686,-4.33892614356608e-20,2.22304762401843
2.9,-14313.4882165532,-48451.904605436,126.624249106222,16.3717543055555,0.0389125671603314,-5.44218539866818e-21,2.22031008596756
3,-14314.4783790187,-48450.6007949888,126.624249106222,16.8780972222222,-0.0134874328396686,-5.44218539866818e-21,2.22796728287209
3.1,-14315.509427342,-48449.2645161955,126.624249106222,17.3844401388889,0.0379782825317972,-5.44218539866818e-21,2.22539399710427
3.2,-14316.5678618167,-48447.8854208209,126.624249106222,17.8907830555555,-0.0144217174682028,-5.44218539866818e-21,2.23243183655961
3.3,-14317.667085968,-48446.4738587611,126.624249106222,18.3971259722222,0.037494567988499,-2.11745362406588e-23,2.22983602228754
3.4,-14318.7936485774,-48445.0194175875,126.624249106222,18.9034688888889,-0.014905432011501,4.33469123631795e-20,2.23640167378702
3.5,-14319.9610046568,-48443.532578274,126.624249106222,19.4098118055555,0.0358778883472376,1.08208471886144e-20,2.23386250776984
3.6,-14321.1557488859,-48442.0028743254,126.624249106222,19.9161547222222,-0.0165221116527624,5.41889340880346e-20,2.23981704235019
3.7,-14322.39098486,-48440.4405925719,126.624249106222,20.4224976388889,0.0358778883472376,-2.11745362406603e-23,2.23714554065971
3.8,-14323.6533408759,-48438.8352136798,126.624249106222,20.9288405555556,-0.0165221116527624,-4.33892614356608e-20,2.24280480906252
3.9,-14324.9562847338,-48437.1973794472,126.624249106222,21.4351834722222,0.03432259795523,-2.11745362406603e-23,2.24026257358288
4,-14326.2864826227,-48435.5165330887,126.624249106222,21.9415263888889,-0.01807740204477,-2.17052179859508e-20,2.24542055063284
4.1,-14327.6569589216,-48433.8030277584,126.624249106222,22.4478693055556,0.03432259795523,-2.11745362406603e-23,2.24276733612255
4.2,-14329.0544054552,-48432.0462660929,126.624249106222,22.9542122222222,-0.01807740204477,-2.11745362406603e-23,2.24769262247853
4.3,-14330.4922036958,-48430.2569380607,126.624249106222,23.4605551388889,0.0326458165494119,-2.11745362406603e-23,2.24515646154958
4.4,-14331.9570752257,-48428.4244185178,126.624249106222,23.9668980555556,-0.0197541834505881,2.16628689134694e-20,2.24963874631576
4.5,-14333.4619387793,-48426.5590746596,126.624249106222,24.4732409722222,0.0326458165494119,-2.11745362406603e-23,2.24698438755037
4.6,-14334.9935339208,-48424.6502500058,126.624249106222,24.9795838888889,-0.0197541834505881,-2.11745362406603e-23,2.25128119846415
4.7,-14336.5651743331,-48422.7086675257,126.624249106222,25.4859268055556,0.031180809089646,1.08208471886144e-20,2.2487344488379
4.8,-14338.1636221713,-48420.7236513645,126.624249106222,25.9922697222222,-0.021219190910354,1.08208471886144e-20,2.25267524161881
4.9,-14339.8017925243,-48418.7056377997,126.624249106222,26.4986126388889,0.031180809089646,-2.11745362406603e-23,2.25004615027879
5,-14341.4664606244,-48416.6439285975,126.624249106222,27.0049555555556,-0.021219190910354,-2.17052179859508e-20,2.25383633951392
5.1,-14343.1708890498,-48414.5492687234,126.624249106222,27.5112984722222,0.02939081740015,-2.11745362406603e-23,2.25130583909916
5.2,-14344.9018700319,-48412.410946887,126.624249106222,28.0176413888889,-0.02300918259985,2.16628689134694e-20,2.25474681414938
5.3,-14346.6721924423,-48410.239348201,126.624249106222,28.5239843055556,0.02939081740015,-1.08631962610957e-20,2.25210195748187
5.4,-14348.4686549675,-48408.0237446259,126.624249106222,29.0303272222222,-0.02300918259985,1.08208471886144e-20,2.25542076773742
5.5,-14350.3044809746,-48405.7748911718,126.624249106222,29.5366701388889,0.0280427019277235,1.08208471886144e-20,2.2528681735118
