time,north_ft,east_ft,up_ft,speed_ftps,phi_rad,theta_rad,psi_rad
0,13334.5076912509,-27478.6443099772,3442.48471698923,97.1265197453875,-0.38566344210074,0.0582490128410567,6.07088553037721
0.1,13343.9861809018,-27480.6873783526,3443.05014950506,97.1812285135763,-0.10693309778168,0.0584170447854405,6.05735740339518
0.2,13353.4413953295,-27482.8596836879,3443.61753069149,97.2359372817651,-0.0413650188774076,0.0632463342510918,6.05328144433725
0.3,13362.8902151952,-27485.0711039801,3444.23210243464,97.2906460499539,-0.00976095267994376,0.0684213261519481,6.05169623142347
0.4,13372.3376080745,-27487.2979926297,3444.89725866784,97.3453548181427,-0.00230129719555233,0.0736539186271826,6.05132196927239
0.5,13381.7859602308,-27489.5288403591,3445.61359726443,97.4000635863315,-0.000543696021581045,0.0788897178130015,6.05123376467661
0.6,13391.235643735,-27491.7608824225,3446.38118684557,97.4547723545203,-0.00014624100198224,0.0825146905182227,6.05121381330935
0.7,13400.6878188865,-27493.9937121263,3447.18441966729,97.5094811227091,-5.01404713243496e-05,0.0824667552600023,6.0512089883991
0.8,13410.1453269647,-27496.2278497729,3447.98763757981,97.5641898908979,-1.7208101420428e-05,0.0824204081942542,6.05120733497069
0.9,13419.6081738257,-27498.463265114,3448.79085550106,97.6188986590867,-5.91208596883755e-06,0.0823741123871008,6.05120676783539
1,13429.0763618751,-27500.6999478774,3449.59407342258,97.6736074272755,-0.0524059273522412,0.0807770088883623,6.05120658229712
1.1,13438.5510928629,-27502.938178144,3450.38219388405,97.7283161954643,-0.104945270552647,0.0807326646025591,6.04947966950657
1.2,13448.0272833012,-27505.1940380314,3451.17032382923,97.7830249636531,-0.157624766282301,0.0806873965374664,6.04601391526007
1.3,13457.500933683,-27507.4840160555,3451.95845376934,97.837733731842,-0.210446045741807,0.0806421798124603,6.04078711472768
1.4,13466.9678137158,-27509.8247969207,3452.74658370973,97.8924425000308,-0.263411583635747,0.080597013792245,6.03376657876692
1.5,13476.4233459089,-27512.2333369614,3453.53471365039,97.9471512682196,-0.316524769437524,0.0805518983917959,6.02490820446975
1.6,13485.8624782752,-27514.7269439439,3454.32284359134,98.0018600364084,-0.369790001692936,0.0805068335259698,6.01415527780115
1.7,13495.2795431209,-27517.3233619754,3455.11097353256,98.0565688045972,-0.385318524859136,0.0804618191098147,6.00143688678496
1.8,13504.6680971983,-27520.0408627369,3455.89910347405,98.111277572786,-0.389248307100627,0.0804168550585694,5.98813624734375
1.9,13514.0249288544,-27522.8845892398,3456.68723341583,98.1659863409748,-0.389479690007227,0.0803719412876624,5.97469278818991
2,13523.3479161399,-27525.8555096381,3457.47536335787,98.2196370924971,-0.442677826065027,0.0718185639383347,5.96475155779524
2.1,13532.652053105,-27528.9226374711,3458.18015644564,98.2732878440194,-0.389047848615918,0.0705497805865629,5.94981329238593
2.2,13541.915230738,-27532.1304468836,3458.87289734134,98.3269385955417,-0.338649356458083,0.0706920626753749,5.9363227435669
2.3,13551.1392318238,-27535.464711713,3459.567411957,98.380589347064,-0.346444104026811,0.0717088803650773,5.92442930974606
2.4,13560.3272702212,-27538.91007234,3460.27228369129,98.4342400985863,-0.379426228094771,0.0716691897971467,5.91262800213208
2.5,13569.479024153,-27542.4655694234,3460.97715013189,98.4878908501086,-0.387956425624572,0.0716300817806646,5.89959972853118
2.6,13578.5886687126,-27546.1420059774,3461.68201657563,98.5415416016309,-0.389725128551624,0.0715910161627027,5.88625458819813
2.7,13587.6534016624,-27549.9417604507,3462.38688301959,98.5951923531532,-0.389829578399252,0.0715519931693821,5.87284928926499
2.8,13596.6713171606,-27553.8648310484,3463.09174946379,98.6488431046754,-0.389929458950997,0.0715130127307576,5.85944729394113
2.9,13605.6407505195,-27557.9106153943,3463.79661590821,98.7024938561977,-0.390029299974886,0.0714740747771986,5.84604877242504
