time,north_ft,east_ft,up_ft,speed_ftps,phi_rad,theta_rad,psi_rad
0,8672.86361492951,-2379.82247895051,1881.65310976384,112.947292659585,0.293839136759134,-1.08420189551404e-20,3.84540277582701
0.1,8664.25271558649,-2387.13160486923,1881.65310976384,112.991698243056,0.0833065096940784,0.00262010355584573,3.85482236096737
0.2,8655.70771731919,-2394.52439641754,1881.682714725,113.036103826528,0.0243458422199311,0.00764061767683843,3.85762112268058
0.3,8647.18031277143,-2401.94379803243,1881.76908044997,113.08050941,0.0100073259596612,0.00860711603160496,3.8583383224834
0.4,8638.6549506995,-2409.37217233566,1881.86640895478,113.124914993472,0.00431111024549492,0.00860336020186675,3.85862325589035
0.5,8630.12835829703,-2416.80589374002,1881.9637331933,113.169320576944,0.00185820341340152,0.0085999844656811,3.85874595401211
0.6,8621.59933117969,-2424.24357991399,1882.0610574335,113.213726160416,0.000801355156893719,0.00859661122959499,3.85879881915663
0.7,8613.06735054029,-2431.68463577135,1882.15838167372,113.258131743888,0.000345765633600559,0.00859324063878072,3.85882160842821
0.8,8604.53219281764,-2439.12880494615,1882.25570591395,113.30253732736,0.000149266686932149,0.00858987269006978,3.85883143759871
0.9,8595.99376163249,-2446.57597692864,1882.35303015419,113.346942910832,6.44715137900105e-05,0.00858650738035678,3.85883567917908
1,8587.45201541474,-2454.02610405616,1882.45035439444,113.391348494304,0.052464486713422,0.00763524671670636,3.85883744937715
1.1,8578.90687008495,-2461.4792225296,1882.53693064538,113.435754077775,0.104875871345017,0.00763263285807072,3.86032852656597
1.2,8570.36950521635,-2468.94799806166,1882.6235111511,113.480159661247,0.157298674886773,0.00762964595127714,3.86331619328502
1.3,8561.8511591468,-2476.4451808941,1882.71009165517,113.524565244719,0.209733008397168,0.00762666152813117,3.86781625052456
1.4,8553.3633167192,-2483.98356957343,1882.79667215925,113.568970828191,0.261573761953105,0.00762367943881947,3.87385325129314
1.5,8544.91783556055,-2491.57603051603,1882.88325266334,113.613376411663,0.282377146154686,0.0076206996806629,3.88144271139621
1.6,8536.5269399995,-2499.2353626342,1882.96983316744,113.657781995135,0.290536180687756,0.00761772225092902,3.88966462883804
1.7,8528.19604670423,-2506.96644501635,1883.05641367155,113.702187578607,0.293737680790142,0.0076147471468897,3.89813451622482
1.8,8519.92770351624,-2514.7708591099,1883.14299417567,113.746593162079,0.295028929970508,0.00761177436582103,3.90669995127601
1.9,8511.72330791816,-2522.64888368757,1883.2295746798,113.790998745551,0.295589114334039,0.00760880390500339,3.91530195221136
2,8503.58380526902,-2530.60029327305,1883.31615518394,113.835404329023,0.307534012074421,0.00568999037188196,3.92333450292256
2.1,8495.50518022731,-2538.62005728614,1883.3809270699,113.879809912495,0.300447616606409,0.00568853208541503,3.93231811823895
2.2,8487.49580349036,-2546.71522861377,1883.44570761577,113.924215495967,0.297836314418426,0.00568631447937476,3.94107791457658
2.3,8479.55454973646,-2554.88343288772,1883.51048815828,113.968621079439,0.296909200248218,0.00568409889810418,3.94975347659304
2.4,8471.68138998756,-2563.12343440212,1883.5752687008,114.013026662911,0.296622524011537,0.00568188504258603,3.95839700664817
2.5,8463.87670630306,-2571.4344162066,1883.64004924332,114.057432246383,0.296580139955705,0.00567967291092029,3.96702831766616
2.6,8456.14103531844,-2579.81571541409,1883.70482978585,114.101837829855,0.29663107737253,0.00567746250109423,3.97565496033013
2.7,8448.47497021177,-2588.26672382866,1883.76961032839,114.146243413327,0.296717693453504,0.00567525381109832,3.98427981760066
2.8,8440.8791230142,-2596.7868504525,1883.83439087094,114.190648996799,0.296817956499155,0.00567304683892612,3.99290399137654
2.9,8433.35411006891,-2605.37550732291,1883.89917141349,114.23505458027,0.296923439710426,0.00567084158257433,4.00152790311816
3,8425.90054639607,-2614.03210417189,1883.96395195605,114.280824343562,0.311102526375302,0.00370496664794137,4.00955088289077
3.1,8418.51364704301,-2622.75179415208,1884.00629252346,114.326594106853,0.304536127685478,0.00370427981493688,4.01861054037355
3.2,8411.20312042944,-2631.54156709216,1884.04864219609,114.372363870145,0.302119125379682,0.00370279710349238,4.0274626892926
3.3,8403.96779211727,-2640.39925340931,1884.09099186508,114.418133633436,0.301266854092677,0.00370131589726438,4.03623658651698
3.4,8396.80759345219,-2649.32365000649,1884.13334153408,114.463903396728,0.301010776559006,0.00369983587547233,4.04498066788602
3.5,8389.72287022138,-2658.31390890468,1884.17569120309,114.509673160019,0.300982533388363,0.00369835703682366,4.05371335478196
3.6,8382.71412379756,-2667.36931240448,1884.2180408721,114.555442923311,0.301041480635098,0.00369687937990016,4.0624416807049
