ID,Time,lat,lon,alt_AGL_ft,speed_kts,heading_deg,dh_fpm,alt_MSL_ft
418,0,42.3116787110411,-71.2086889043338,1967.1610398824,86.15800713491886,55.72372141229452,-207.076297087724,2129.99458828568
418,1,42.3119766921098,-71.2083307898583,1965.22771051088,86.36257625294918,55.72372141229452,-207.0762971430136,2126.58363241702
418,2,42.312275379286,-71.2079718220228,1963.54187697689,86.57910377159027,55.72372141229452,-207.07627971508293,2123.17378842831
418,3,42.3125749999142,-71.2076117275612,1961.94045636986,86.9032568957266,55.72372141229452,-207.0762799380251,2119.76509652659
418,4,42.3128757399974,-71.2072502828787,1959.82321968017,87.22741001986233,55.72372141229452,-207.0762801519985,2116.35759339482
418,5,42.3131775995211,-71.2068874879389,1957.52610507076,87.55156314399805,55.72372141229452,-207.0762803635986,2112.95129055157
418,6,42.3134805784705,-71.2065233427053,1955.04704846593,87.87571626813377,55.72372141229452,-207.0762805728595,2109.54619957879
418,7,42.3137846768308,-71.2061578471412,1952.38397809253,88.1998693922695,55.72372141229452,-207.07628077981633,2106.14233209193
418,8,42.3140898945872,-71.2057910012097,1949.53481448005,88.52555975580647,55.72372141229452,-207.07627828636794,2102.73969973996
418,9,42.3143962609499,-71.205422769747,1946.49750091969,88.87368946914486,55.72372141229452,-207.07626124307632,2099.33831908554
418,10,42.3147039633911,-71.205052927363,1943.26996574457,89.29853506784269,55.72372141229452,-254.50757350900824,2095.93823393434
418,11,42.3150130539655,-71.2046814114875,1938.60422619685,89.71688382402274,55.72372141229452,-284.83537759268916,2091.29400680214
418,12,42.3153235867876,-71.2043081569453,1933.69255157506,90.21786976460534,55.72372141229452,-284.8348957141516,2086.60059693828
418,13,42.3156371362436,-71.2039312712389,1927.10191668073,91.46259036480289,55.72372141229452,-284.83491108450403,2081.90883413702
418,14,42.31595498791,-71.2035492089231,1919.67781624305,92.70731096500106,55.72372141229452,-284.83492519673973,2077.21897708252
418,15,42.3162771416826,-71.2031619699037,1912.38257047804,93.95203156519862,55.72372141229452,-284.8349387511022,2072.5310725607
418,16,42.3166035974589,-71.2027695540819,1905.22284200047,95.19675216539618,55.72372141229452,-335.65884590948025,2067.84516801685
418,17,42.3169342052193,-71.2023721416744,1896.15049747888,96.39170887009722,55.72372141229452,-419.9465253052328,2061.1054081358
418,18,42.317268154478,-71.2019707066446,1887.03693914872,97.1387905153272,55.72372141229452,-419.94652883231015,2054.17156919464
418,19,42.3176046864739,-71.2015661609189,1878.08770940049,97.88587216055717,55.72372141229452,-419.9465326206382,2047.23952199146
418,20,42.3179438011405,-71.201158504438,1869.30698865329,98.6747859695756,55.72372141229452,-419.94619024603173,2040.3092962727
418,21,42.3182862941444,-71.2007467805519,1860.69546662637,99.84018925268902,55.72372141229452,-367.5378806155992,2033.38109398633
418,22,42.3186330045646,-71.2003299802095,1855.17092891857,101.00559253580242,55.72372141229452,-215.05353843770914,2029.37061009556
418,23,42.3189837687845,-71.1999082999997,1850.32486188099,102.17099581891583,55.72372141229452,-215.05354494556371,2025.8617724888
418,24,42.3193385594539,-71.199481772601,1845.66478198024,103.33639910202925,55.72372141229452,-215.05355123429672,2022.35522808135
418,25,42.3196973765002,-71.1990503978715,1841.19755852667,104.40257504338857,55.72372141229452,-215.05381924994833,2018.85102578253
418,26,42.3200583336492,-71.1986164433396,1836.93314078363,104.57570490896228,55.72372141229452,-215.0538192259663,2015.34877841175
418,27,42.320419887617,-71.198181764313,1832.87681656996,104.74883477453541,55.72372141229452,-270.6168675585854,2011.84815676138
