ID,Time,lat,lon,alt_AGL_ft,speed_kts,heading_deg,dh_fpm,alt_MSL_ft
362,0,42.2947181138617,-71.2233060372115,2069.91946367621,58.64089679839187,0.0,0.0,2230.53164564446
362,1,42.2949084363409,-71.2230452826307,2074.30283630101,58.64089679839187,-5.680857791138473,1.0301618979939078e-15,2230.4303092286
362,2,42.295119639822,-71.2228157910493,2079.24752585273,58.64089679839187,-13.29293600448443,1.0301618979939078e-15,2230.42357573658
362,3,42.2953515509834,-71.2226260042632,2084.59587273087,58.64089679839187,-20.905014217830427,1.0301618979939078e-15,2230.41680662706
362,4,42.2956000826568,-71.2224792674978,2090.21096825323,58.64089679839187,-28.517092431176422,1.0301618979939078e-15,2230.41012149677
362,5,42.2958608547074,-71.222378167368,2095.50264630183,58.64089679839187,-36.12917064452236,1.0301618979939078e-15,2230.40363841876
362,6,42.2961292712209,-71.2223244862611,2096.93136029706,58.64089679839187,-43.74124885786836,1.0301618979939078e-15,2230.39747184142
362,7,42.2964006014962,-71.2223191708847,2098.04839603476,58.64089679839187,-51.353327071214295,1.0301618979939078e-15,2230.39173053578
362,8,42.2966700634189,-71.2223623155408,2098.83591243241,58.64089679839187,-58.96540528456024,1.0301618979939078e-15,2230.38651571423
362,9,42.2969329077434,-71.2224531604193,2099.28182508655,58.64089679839187,-66.57748349790651,1.0301618979939078e-15,2230.38191920146
362,10,42.2971845018016,-71.2225901049477,2099.37989326429,58.64089679839187,-74.18956171125222,1.0301618979939078e-15,2230.37802184746
362,11,42.2974204111594,-71.2227707359625,2099.12971628121,58.64089679839187,-81.8016399245985,1.0301618979939078e-15,2230.37489210069
362,12,42.2976364777839,-71.222991870209,2098.53664738513,58.64089679839187,-89.41371813794423,1.0301618979939078e-15,2230.37258484587
362,13,42.2978288933412,-71.2232496104233,2097.61163307509,58.64089679839187,-97.02579635129051,1.0301618979939078e-15,2230.37114039436
362,14,42.2979942663325,-71.2235394140087,2096.37098558012,58.64089679839187,-104.6378745646362,1.0301618979939078e-15,2230.37058388069
362,15,42.2981296818846,-71.2238561730976,2094.83609464999,58.64089679839187,-112.2499527779825,1.0301618979939078e-15,2230.37092478201
362,16,42.2982327531389,-71.2241943045871,2093.0330840218,58.64089679839187,-119.8620309913282,1.0301618979939078e-15,2230.37215680256
362,17,42.2983016633329,-71.224547848562,2090.9924161243,58.64089679839187,-127.47410920467449,1.0301618979939078e-15,2230.37425797805
362,18,42.2983351978319,-71.2249105733671,2088.74844754507,58.64089679839187,-135.08618741802022,1.0301618979939078e-15,2230.37719112635
362,19,42.2983327655436,-71.2252760854767,2086.3389364233,58.64089679839187,-142.69826563136647,1.0301618979939078e-15,2230.38090444356
362,20,42.2982944093405,-71.2256379422209,2083.80450278894,58.64089679839187,-150.31034384471218,1.0301618979939078e-15,2230.38533250615
362,21,42.2982208053039,-71.2259897653792,2081.18804223056,58.64089679839187,-157.70020753043062,-56.39879167698464,2230.39039735869
362,22,42.2981158308375,-71.2263261529053,2073.11775556238,58.64089679839187,-163.49176258809996,-425.4319790376023,2224.97410731018
362,23,42.2979898718082,-71.2266489601819,2063.37706782256,58.64089679839187,-169.54742039094606,-424.12354492261534,2217.88964038342
362,24,42.2978469175294,-71.226959414928,2055.95812036319,58.64089679839187,-169.84723499677247,-115.87480297544698,2213.12109548599
362,25,42.2977022384859,-71.227268936479,2052.84776547804,58.64089679839187,-171.93908717256977,2.446622718468203e-15,2212.6664881222
362,26,42.2975376937793,-71.2275595954626,2050.23532747885,58.64089679839187,-179.50609510670532,2.446622718468203e-15,2212.67384405807
362,27,42.2973460309406,-71.2278183505461,2047.71409053024,58.64089679839187,-187.122793132798,1.1725415737981093,2212.68142425641
362,28,42.2971399584831,-71.2280563602119,2047.55616667032,58.64089679839187,-187.52404425375627,264.2672570380156,2214.98109902442
362,29,42.29692753068,-71.2282833934156,2049.55221248843,58.64089679839187,-193.2947150373161,264.2672570380192,2219.39374200627
362,30,42.2966958181088,-71.2284729231032,2051.71025893846,58.64089679839187,-200.9237439373934,264.2672570380192,2223.80638181046
362,31,42.2964474763905,-71.2286193378515,2054.07967813807,58.64089679839187,-208.55277283747125,264.2672570380192,2228.21885022148
362,32,42.2961869021531,-71.2287200460776,2056.69775116727,58.64089679839187,-216.18180173754908,264.2672570380192,2232.63100560755
362,33,42.2959187085308,-71.2287732654558,2059.59766985822,58.64089679839187,-223.81083063762694,264.2672570380192,2237.0427118279
362,34,42.2956476420065,-71.22877822051,2062.77914024551,58.64089679839187,-231.38012592792379,264.2672570380192,2241.45384444669
362,35,42.2953784518444,-71.2287350481287,2066.23131675533,58.64089679839187,-238.94744121132504,264.2672570380192,2245.86429161578
362,36,42.2951158269372,-71.2286445025731,2069.89519615337,58.64089679839187,-246.51475649326068,264.2672570380192,2250.2739489004
362,37,42.294864341679,-71.2285081615425,2073.70312610524,58.64089679839187,-254.08207177519577,264.2672570380192,2254.68272552267
362,38,42.2946283763799,-71.2283284003208,2077.59926082922,58.64089679839187,-261.6552750629402,265.76752963208696,2259.09054594487
362,39,42.2944043906792,-71.2281228025424,2082.9654330902,58.64089679839187,-264.08166386030837,384.77087185151754,2265.01183360815
362,40,42.2941954118468,-71.227890856356,2088.77979921518,58.64089679839187,-271.6827397047669,384.77087185151754,2271.42700941116
362,41,42.2940111672346,-71.2276235680222,2094.6242314915,58.64089679839187,-279.3222361083557,384.77087185151754,2277.84109942615
362,42,42.293854938007,-71.2273256624929,2100.51580217929,58.64089679839187,-286.96173251194506,384.77087185151754,2284.2540805079
362,43,42.2937294972925,-71.2270024278966,2106.49468097363,58.64089679839187,-294.60122891553385,384.77087185151754,2290.66594996676
362,44,42.2936370716964,-71.2266596018465,2112.62136569771,58.64089679839187,-302.2407253191232,384.77087185151754,2297.07672489807
362,45,42.293579301788,-71.2263032696134,2118.971876335,58.64089679839187,-309.88022172271207,384.77087185151754,2303.48644188419
362,46,42.2935572129885,-71.2259397561339,2125.63139104378,58.64089679839187,-317.51971812630086,384.77087185151754,2309.89515635371
362,47,42.2935711973752,-71.2255755137726,2132.68679157165,58.64089679839187,-324.98700560030085,341.392794587912,2316.3029416278
362,48,42.2936200646043,-71.2252165883038,2139.46216412146,58.64089679839187,-332.5402133282641,342.46079542421603,2321.96489502862
362,49,42.2936960881867,-71.2248663077611,2147.14751738332,58.64089679839187,-337.79322730672277,371.08183439889694,2328.09553826228
362,50,42.2938029191519,-71.2245311031965,2155.42484753116,58.64089679839187,-345.43144740228007,371.08183439889694,2334.27334065735
