time,north_ft,east_ft,up_ft,speed_ftps,phi_rad,theta_rad,psi_rad
0,0,0,3892.46557850191,219.415318940956,0,-0.0219293964180268,4.31491920781163
0.1,-8.49123095874184,-20.2261794822922,3891.98445251527,219.415318940956,5.11590769747272e-13,-0.0251224438703496,4.31491920781163
0.2,-16.9818239672036,-40.4508393619581,3891.43328559309,219.415318940956,8.72838516447391e-13,-0.0251225611139486,4.31491920781163
0.3,-25.4724169506513,-60.6754991820408,3890.88211609922,219.415318940956,1.12792303463803e-12,-0.0251225611139487,4.31491920781164
0.4,-33.9630099340988,-80.9001590021236,3890.33094660535,219.415318940956,1.30804434673927e-12,-0.0251225611139487,4.31491920781166
0.5,-42.453602917546,-101.124818822207,3889.77977711148,219.415318940956,1.43523233644245e-12,-0.0251225611139487,4.31491920781168
0.6,-50.9441959009927,-121.34947864229,3889.2286076176,219.415318940956,1.52504283435645e-12,-0.0251225611139487,4.3149192078117
0.7,-59.434788884439,-141.574138462373,3888.67743812373,219.415318940956,1.58846018653243e-12,-0.0251225611139487,4.31491920781172
0.8,-67.9253818678849,-161.798798282456,3888.12626862986,219.415318940956,1.63324070384861e-12,-0.0251225611139487,4.31491920781175
0.9,-76.4159748513303,-182.02345810254,3887.57509913599,219.415318940956,1.66486130392569e-12,-0.0251225611139487,4.31491920781177
1,-84.9065678347752,-202.248117922624,3887.02392964212,219.41322120381,6.78249368138026e-09,-0.0198865733579657,4.3149192078118
1.1,-93.3980803413328,-222.474968054056,3886.5876206898,219.411123466664,1.08601686930388e-08,-0.0146505856019828,4.31491920794686
1.2,-101.890279552258,-242.703453928392,3886.26618204436,219.409025729518,1.42515161294485e-08,-0.0137295940534626,4.31491920811624
1.3,-110.382508559149,-262.932010786555,3885.96495182281,219.406927992372,1.684712987841e-08,-0.0137297226066376,4.31491920832539
1.4,-118.874656353877,-283.160374208557,3885.663721661,219.404830255226,1.86803274423464e-08,-0.0137298538852118,4.31491920857264
1.5,-127.366722935356,-303.388544193966,3885.36249149919,219.40273251808,1.99750304950104e-08,-0.0137299851663227,4.31491920884679
1.6,-135.85870830304,-323.61652074301,3885.06126133738,219.400634780934,2.08893969649293e-08,-0.0137301164499442,4.31491920913995
1.7,-144.350612456545,-343.844303855849,3884.76003117558,219.398537043788,2.15351342517921e-08,-0.0137302477360764,4.31491920944652
1.8,-152.8424353956,-364.071893532597,3884.45880101377,219.396439306642,2.19911412992974e-08,-0.0137303790247194,4.31491920976258
1.9,-161.334177120012,-384.299289773335,3884.15757085196,219.394341569496,2.23131442148216e-08,-0.0137305103158733,4.31491921008533
2,-169.825837629647,-404.526492578119,3883.85634069015,219.373364198036,1.54539001747812e-08,-0.00849452255989031,4.31491921052966
2.1,-178.317180276757,-424.752938257022,3883.66999573206,219.352386826577,1.13295998162189e-08,-0.00325853480390732,4.31491921083741
2.2,-186.807972197425,-444.978072118606,3883.59851911987,219.331409455117,8.92860464548521e-09,0.00162863488056224,4.3149192110591
2.3,-195.297985926003,-465.201352333001,3883.63424018246,219.310432083658,8.3404980355704e-09,0.00162923860611647,4.31491921119019
2.4,-203.787187638715,-485.422698326575,3883.66997106892,219.289454712198,7.92490463535322e-09,0.00162939450311595,4.31491921131264
2.5,-212.27557734193,-505.642110114008,3883.70570195632,219.268477340739,7.63111805155388e-09,0.00162955038710204,4.31491921142901
2.6,-220.763155035772,-525.859587695248,3883.74143284372,219.247499969279,7.42338898373657e-09,0.00162970630091371,4.31491921154108
2.7,-229.249920720329,-546.075131070257,3883.77716373112,219.22652259782,7.27645784624103e-09,0.00162986224456361,4.31491921165011
2.8,-237.735874395662,-566.288740239011,3883.81289461852,219.20554522636,7.17247753469644e-09,0.00163001821806031,4.31491921175698
2.9,-246.221016061815,-586.500415201489,3883.84862550592,219.184567854901,7.09883871814633e-09,0.00163017422141238,4.31491921186234
3,-254.705345718818,-606.710155957678,3883.88435639332,219.165688220587,4.45301143377284e-09,0.00627888991256079,4.31491921199963
3.1,-263.188788610811,-626.917784440331,3884.021967212,219.146808586273,3.24456928864647e-09,0.00627986562461647,4.31491921206506
3.2,-271.671500658568,-647.123672049901,3884.15958755845,219.12792895196,2.39107596430868e-09,0.0062804067301321,4.31491921211274
3.3,-280.153481885602,-667.327818841389,3884.29720790571,219.109049317646,1.78826607987636e-09,0.00628094789144382,4.31491921214787
3.4,-288.634732292165,-687.530224814689,3884.43482825298,219.090169683333,1.36252297927204e-09,0.00628148914602104,4.31491921217415
3.5,-297.115251878434,-707.730889969719,3884.57244860024,219.071290049019,1.06184407684458e-09,0.00628203049389108,4.31491921219418
3.6,-305.595040644533,-727.92981430642,3884.71006894751,219.052410414706,8.49496215368466e-10,0.00628257193507806,4.31491921220979
3.7,-314.074098590548,-748.126997824749,3884.84768929477,219.033530780392,6.99533059790261e-10,0.00628311346960613,4.31491921222228
3.8,-322.552425716541,-768.322440524673,3884.98530964204,219.014651146079,5.936281651195e-10,0.00628365509749942,4.31491921223256
3.9,-331.030022022553,-788.516142406168,3885.1229299893,218.995771511765,5.18837639633876e-10,0.00628419681878207,4.31491921224129
4,-339.506887508614,-808.708103469215,3885.26055033657,218.995771511765,1.58955335336993e-10,0.00764415366283879,4.31491921224962
4.1,-347.983672709371,-828.899873292502,3885.42795243915,218.995771511765,-8.10188356059902e-11,0.00764415989343252,4.31491921225196
4.2,-356.460457909677,-849.091643114847,3885.59535467817,218.995771511765,-2.5045084891702e-10,0.00764415989343251,4.31491921225077
4.3,-364.937243110008,-869.283412937182,3885.7627569172,218.995771511765,-3.7007710027219e-10,0.00764415989343251,4.31491921224709
4.4,-373.414028310413,-889.475182759486,3885.93015915622,218.995771511765,-4.54538352509218e-10,0.00764415989343251,4.31491921224165
4.5,-381.890813510927,-909.666952581744,3886.09756139524,218.995771511765,-5.14171610666467e-10,0.00764415989343251,4.31491921223496
4.6,-390.367598711577,-929.858722403945,3886.26496363427,218.995771511765,-5.56275242619133e-10,0.00764415989343251,4.3149192122274
4.7,-398.844383912379,-950.050492226082,3886.43236587329,218.995771511765,-5.86002208382617e-10,0.00764415989343251,4.31491921221922
4.8,-407.321169113347,-970.242262048149,3886.59976811231,218.995771511765,-6.06990718221788e-10,0.00764415989343251,4.31491921221061
4.9,-415.797954314488,-990.434031870144,3886.76717035134,218.995771511765,-6.21809504261838e-10,0.00764415989343251,4.31491921220168
