time,north_ft,east_ft,up_ft,speed_ftps,phi_rad,theta_rad,psi_rad
0,0,0,2844.70535650872,169.811216389744,-0.470900302046145,-0.0391506651683424,3.43816468421587
0.1,-16.2273478547672,-4.95882152605667,2844.04070412533,169.760301058403,-0.418190270545145,-0.0425515172189909,3.43024372769488
0.2,-32.4863274443306,-9.78683330697952,2843.31856625496,169.709385727062,-0.365431959780804,-0.0425655404338041,3.42182055177203
0.3,-48.7804987363799,-14.4763134746881,2842.59640720005,169.658470395722,-0.312723251323383,-0.0425783226563568,3.41456581719225
0.4,-65.1033544164856,-19.0460874851698,2841.87424813881,169.607555064381,-0.260062218928514,-0.0425911121847477,3.40843332378266
0.5,-81.4490113060353,-23.5143326092217,2841.15208907761,169.55663973304,-0.207447272220565,-0.0426039094010103,3.40338504736224
0.6,-97.8120942334476,-27.8986848049984,2840.42993001645,169.505724401699,-0.154877147724551,-0.0426167143121936,3.39939067279413
0.7,-114.187631572909,-32.2163426404215,2839.70777095533,169.454809070359,-0.102350876007936,-0.0426295269252423,3.39642681345225
0.8,-130.570962317401,-36.4841621279137,2838.98561189425,169.403893739018,-0.0632600531169973,-0.0426423472471092,3.39447642824861
0.9,-146.957651706928,-40.7187446670925,2838.2634528332,169.352978407677,-0.0391441719336707,-0.0426551752847558,3.39327319883835
1,-163.34448879361,-44.9323380908387,2837.5412937722,169.302063076336,-0.0915124085651581,-0.0426492918561244,3.39252831847163
1.1,-179.729536488373,-49.1324620373801,2836.81945134265,169.251147744995,-0.143838042450623,-0.04266212407412,3.39078412388035
1.2,-196.116946334478,-53.3027440794197,2836.09760900836,169.200232413655,-0.196120600088387,-0.042674969652656,3.38803044019377
1.3,-212.510835468925,-57.4266414084447,2835.37576667413,169.149317082314,-0.248359407716493,-0.0426878229731876,3.38425208230388
1.4,-228.915242238419,-61.4873429340024,2834.65392433994,169.098401750973,-0.300553532157228,-0.0427006840410203,3.37942780024058
1.5,-245.334095285058,-65.4676573719393,2833.93208200579,169.047486419632,-0.352701760421338,-0.0427135528631622,3.37352980892988
1.6,-261.771178761631,-69.3498934642995,2833.21023967168,168.996571088292,-0.404802572040728,-0.0427264294466307,3.36652314815118
1.7,-278.230092245486,-73.1157294898996,2832.48839733761,168.945655756951,-0.447324643394674,-0.0427393137984512,3.35836483954261
1.8,-294.714203589576,-76.7460687070944,2831.76655500358,168.89474042561,-0.470216275736833,-0.0427522059256581,3.34922710659346
1.9,-311.22581262178,-80.2245804933135,2831.04471266959,168.843825094269,-0.48217792391623,-0.0427651058352939,3.33954404566467
2,-327.765333027006,-83.5420465646801,2830.32287033564,168.792909762928,-0.164670559115935,-0.0422230899623815,3.32927874629165
2.1,-344.333420471044,-86.6886810764571,2829.61038625979,168.741994431588,-0.0607185396143169,-0.0375701062098382,3.32533478059448
2.2,-360.911866826239,-89.7695900575992,2828.97656992571,168.691079100247,-0.113068730097097,-0.034841359851273,3.32400869339453
2.3,-377.491019229462,-92.8278911536875,2828.38894617156,168.640163768906,-0.165393265046446,-0.0348511931478183,3.32184229342537
2.4,-394.071746536726,-95.8493547586156,2827.80133404926,168.589248437565,-0.217682273933069,-0.0348617225479878,3.3186569337593
2.5,-410.656999184496,-98.817090173869,2827.2137219305,168.538333106225,-0.268087793580609,-0.03487225852243,3.31443466459066
2.6,-427.249615816262,-101.713895754406,2826.62610981177,168.487417774884,-0.297995406359991,-0.0348828008685568,3.30918928584709
2.7,-443.852175708485,-104.522777472739,2826.03849769308,168.436502443543,-0.315456855864492,-0.0348933495920878,3.30332268498168
2.8,-460.465900240414,-107.233390453105,2825.45088557442,168.385587112203,-0.325527826232398,-0.0349039046988129,3.29708720668968
2.9,-477.091170482804,-109.839567890798,2824.86327345579,168.334671780862,-0.331279751057866,-0.0349144661945288,3.29063615554968
3,-493.727869098847,-112.337684860183,2824.27566133719,168.283756449521,-0.11419397008647,-0.0319855490640351,3.28304875276825
