time,north_ft,east_ft,up_ft,speed_ftps,phi_rad,theta_rad,psi_rad
0,0,0,4762.23835609173,170.387084309975,0,-0.0656082398877648,0
0.1,17.0020505243634,0,4761.12127822357,170.457167389665,0,-0.0655812053374313,0
0.2,34.0111244845847,0,4760.00420071471,170.527250469355,0,-0.0655542141896063,0
0.3,51.0272218445818,0,4758.88712320554,170.597333549045,0,-0.0655272452572705,0
0.4,68.0503425919245,0,4757.77004569622,170.667416628735,0,-0.0655002985217077,0
0.5,85.0804867141886,0,4756.65296818674,170.737499708425,0,-0.0654733739555023,0
0.6,102.117654198965,0,4755.53589067711,170.807582788116,0,-0.0654464715312874,0
0.7,119.16184503386,0,4754.41881316732,170.877665867806,0,-0.0654195912217413,0
0.8,136.213059206495,0,4753.30173565738,170.947748947496,0,-0.0653927329995873,0
0.9,153.271296704507,0,4752.18465814728,171.017832027186,0,-0.0653658968375934,0
1,170.336557515549,0,4751.06758063703,171.084410952892,0,-0.0601299090816104,0
1.1,187.414079237697,0,4750.03947143051,171.150989878597,0,-0.0548939213256274,0
1.2,204.503397871857,0,4749.10042830881,171.217568804303,0,-0.051811912296294,0
1.3,221.602178435142,0,4748.21371419412,171.284147730008,0,-0.0517932012044544,0
1.4,238.707624551372,0,4747.32697533702,171.350726655714,0,-0.0517730582130399,0
1.5,255.819737497196,0,4746.44023648946,171.41730558142,0,-0.0517529314537205,0
1.6,272.938517265158,0,4745.55349764179,171.483884507125,0,-0.0517328203436336,0
1.7,290.06396384831,0,4744.66675879402,171.550463432831,0,-0.0517127248647461,0
1.8,307.196077239712,0,4743.78001994615,171.617042358536,0,-0.051692644998833,0
1.9,324.334857432433,0,4742.89328109817,171.683621284242,0,-0.0516725807276977,0
2,341.480304419549,0,4742.00654225009,171.715158670103,0,-0.0464365929717147,0
2.1,358.63330965256,0,4741.20944210125,171.746696055963,0,-0.0412006052157318,0
2.2,375.793404406214,0,4740.50203549469,171.778233441824,0,-0.0359646174597488,0
2.3,392.96011958814,0,4739.884374822,171.809770827684,0,-0.0311402314065224,0
2.4,410.132767026946,0,4739.349441685,171.841308213545,0,-0.0311357988140696,0
2.5,427.308569046757,0,4738.81448648904,171.872845599405,0,-0.0311300835451383,0
2.6,444.487526334294,0,4738.27953129712,171.904382985266,0,-0.0311243706102068,0
2.7,461.669638888869,0,4737.74457610521,171.935920371127,0,-0.0311186597720402,0
2.8,478.854906709922,0,4737.20962091328,171.967457756987,0,-0.0311129510295274,0
2.9,496.04332979689,0,4736.67466572135,171.998995142848,0,-0.0311072443815149,0
3,513.234908149215,0,4736.13971052941,171.998995142848,0,-0.025871256625532,0
3.1,530.429051849673,0,4735.69477715296,171.998995142848,0,-0.024043702888064,0
3.2,547.623979975529,0,4735.28126772363,171.998995142848,0,-0.0240437450828313,0
3.3,564.818908083937,0,4734.86775756877,171.998995142848,0,-0.0240437450828313,0
3.4,582.013836192345,0,4734.4542474139,171.998995142848,0,-0.0240437450828313,0
3.5,599.208764300753,0,4734.04073725903,171.998995142848,0,-0.0240437450828313,0
3.6,616.403692409161,0,4733.62722710417,171.998995142848,0,-0.0240437450828313,0
3.7,633.598620517569,0,4733.2137169493,171.998995142848,0,-0.0240437450828313,0
3.8,650.793548625977,0,4732.80020679444,171.998995142848,0,-0.0240437450828313,0
3.9,667.988476734384,0,4732.38669663957,171.998995142848,0,-0.0240437450828313,0
4,685.183404842792,0,4731.97318648471,171.998995142848,0,-0.0240437450828313,0
4.1,702.3783329512,0,4731.55967632984,171.998995142848,0,-0.0240437450828313,0
4.2,719.573261059608,0,4731.14616617498,171.998995142848,0,-0.0240437450828313,0
4.3,736.768189168016,0,4730.73265602011,171.998995142848,0,-0.0240437450828313,0
4.4,753.963117276424,0,4730.31914586525,171.998995142848,0,-0.0240437450828313,0
4.5,771.158045384832,0,4729.90563571038,171.998995142848,0,-0.0240437450828313,0
4.6,788.35297349324,0,4729.49212555551,171.998995142848,0,-0.0240437450828313,0
4.7,805.547901601648,0,4729.07861540065,171.998995142848,0,-0.0240437450828313,0
4.8,822.742829710056,0,4728.66510524578,171.998995142848,0,-0.0240437450828313,0
4.9,839.937757818464,0,4728.25159509092,171.998995142848,0,-0.0240437450828313,0
5,857.132685926871,0,4727.83808493605,171.998995142848,0,-0.0240437450828313,0
5.1,874.327614035279,0,4727.42457478119,171.998995142848,0,-0.0240437450828313,0
5.2,891.522542143687,0,4727.01106462632,171.998995142848,0,-0.0240437450828313,0
5.3,908.717470252095,0,4726.59755447146,171.998995142848,0,-0.0240437450828313,0
5.4,925.912398360503,0,4726.18404431659,171.998995142848,0,-0.0240437450828313,0
5.5,943.107326468911,0,4725.77053416173,171.998995142848,0,-0.0240437450828313,0
5.6,960.302254577319,0,4725.35702400686,171.998995142848,0,-0.0240437450828313,0
5.7,977.497182685727,0,4724.94351385199,171.998995142848,0,-0.0240437450828313,0
5.8,994.692110794135,0,4724.53000369713,171.998995142848,0,-0.0240437450828313,0
5.9,1011.88703890254,0,4724.11649354226,171.998995142848,0,-0.0240437450828313,0
6,1029.08196701095,0,4723.7029833874,171.998995142848,0,-0.0292797328388143,0
6.1,1046.27449429132,0,4723.19944687917,171.998995142848,0,-0.0323789665205245,0
6.2,1063.4653784277,0,4722.64262921491,171.998995142848,0,-0.0323791121555804,0
6.3,1080.65626248298,0,4722.08580904706,171.998995142848,0,-0.0323791121555808,0
6.4,1097.84714653826,0,4721.52898887921,171.998995142848,0,-0.0323791121555808,0
6.5,1115.03803059355,0,4720.97216871136,171.998995142848,0,-0.0323791121555808,0
6.6,1132.22891464883,0,4720.41534854351,171.998995142848,0,-0.0323791121555808,0
6.7,1149.41979870411,0,4719.85852837566,171.998995142848,0,-0.0323791121555808,0
6.8,1166.61068275939,0,4719.30170820781,171.998995142848,0,-0.0323791121555808,0
6.9,1183.80156681468,0,4718.74488803996,171.998995142848,0,-0.0323791121555808,0
7,1200.99245086996,0,4718.18806787211,171.998995142848,0,-0.0376150999115638,0
7.1,1218.1801837866,0,4717.54124448987,171.998995142848,0,-0.0420490781243954,0
7.2,1235.36487975531,0,4716.81821768238,171.998995142848,0,-0.0420494626544906,0
7.3,1252.549575446,0,4716.09518426685,171.998995142848,0,-0.0420494626544937,0
7.4,1269.73427113669,0,4715.37215085133,171.998995142848,0,-0.0420494626544937,0
7.5,1286.91896682737,0,4714.64911743581,171.998995142848,0,-0.0420494626544937,0
7.6,1304.10366251806,0,4713.92608402029,171.998995142848,0,-0.0420494626544937,0
7.7,1321.28835820875,0,4713.20305060477,171.998995142848,0,-0.0420494626544937,0
7.8,1338.47305389944,0,4712.48001718924,171.998995142848,0,-0.0420494626544937,0
7.9,1355.65774959012,0,4711.75698377372,171.998995142848,0,-0.0420494626544937,0
8,1372.84244528081,0,4711.0339503582,171.998995142848,0,-0.0433822319451133,0
8.1,1390.02616207269,0,4710.28801435693,171.998995142848,0,-0.0433822697095293,0
8.2,1407.2098788364,0,4709.54207770672,171.998995142848,0,-0.0433822697095293,0
